00:00,-1.22
01:00,-1.24
02:00,-1.14
03:00,-0.92
04:00,-0.18
05:00,0
06:00,2.48
07:00,4.52
08:00,5.37
09:00,4.22
10:00,1.39
11:00,0.01
12:00,-0.08
13:00,-0.91
14:00,-2
15:00,-0.92
16:00,0.36
17:00,3
18:00,4.05
19:00,3.02
20:00,0.71
21:00,-0.06
22:00,-1.55
23:00,-3.43
